gmDate,gmTime,seasTyp,playLNm,playFNm,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff
11/7/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,3,Taylor,Ben,Kirkland,Courtney,Mott,Rodney,Will Barton,Bench,31,SG,77,175,1/6/91,17,4,4,1,2,3,15,7,0.4667,9,5,0.5556,6,2,0.3333,2,1,0.5,0,8,8,BKN,East,Atlantic,Away,Loss,1
1/6/18,10:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Tiven,Josh,Petraitis,Gediminas,Zielinski,Gary,Will Barton,Bench,30,SG,77,175,1/6/91,17,6,4,1,0,1,13,6,0.4615,8,3,0.375,5,3,0.6,3,2,0.6667,0,3,3,SAC,West,Pacific,Home,Win,4
1/12/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Fitzgerald,Kane,Ayotte,Mark,Van Duyne,Justin,Will Barton,Starter,40,SG,77,175,1/6/91,17,3,5,1,1,2,12,5,0.4167,6,2,0.3333,6,3,0.5,4,4,1,0,5,5,MEM,West,Southwest,Away,Loss,2
1/17/18,10:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Goble,Jacyn,Zielinski,Gary,Malloy,Ed,Will Barton,Starter,35,SG,77,175,1/6/91,17,6,2,1,2,2,15,7,0.4667,10,6,0.6,5,1,0.2,2,2,1,3,3,6,LAC,West,Pacific,Home,Win,2
12/2/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Maddox,Tre,Taylor,Ben,Davis,Marc,Will Barton,Bench,28,SG,77,175,1/6/91,16,2,5,1,4,2,11,4,0.3636,4,3,0.75,7,1,0.1429,7,7,1,0,6,6,LAL,West,Pacific,Away,Loss,2
3/6/18,8:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Will Barton,Bench,31,SF,77,175,1/6/91,16,7,4,1,1,3,15,5,0.3333,8,2,0.25,7,3,0.4286,4,3,0.75,2,6,8,DAL,West,Southwest,Home,Win,2
3/21/18,8:00,Regular,Barton,William,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Will Barton,Starter,26,SF,77,175,1/6/91,16,5,1,0,1,1,9,7,0.7778,6,5,0.8333,3,2,0.6667,0,0,0,0,3,3,CHI,East,Central,Home,Loss,2
10/21/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,3,Callahan,Mike,Ransom,Phenizee,Ayotte,Mark,Will Barton,Bench,28,SG,77,175,1/6/91,15,3,1,1,0,1,13,6,0.4615,5,3,0.6,8,3,0.375,0,0,0,1,4,5,SAC,West,Pacific,Away,Loss,1
12/6/17,8:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Lindsay,Mark,Lewis,Eric,Acosta,Ray,Will Barton,Starter,34,SG,77,175,1/6/91,15,2,0,0,0,3,14,6,0.4286,6,3,0.5,8,3,0.375,0,0,0,0,7,7,NO,West,Southwest,Home,Win,2
1/10/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Loss,1,Lindsay,Mark,Scott,Kevin,Smith,Aaron,Will Barton,Bench,34,SG,77,175,1/6/91,15,2,2,1,0,0,17,6,0.3529,9,3,0.3333,8,3,0.375,0,0,0,1,0,1,ATL,East,Southeast,Away,Win,1
2/1/18,10:30,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Zarba,Zach,Brown,Tony,Van Duyne,Justin,Will Barton,Starter,36,SG,77,175,1/6/91,15,4,1,1,1,1,11,6,0.5455,4,3,0.75,7,3,0.4286,0,0,0,0,6,6,OKC,West,Northwest,Away,Loss,2
2/23/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,8,Taylor,Ben,Brothers,Tony,DeRosa,Joe,Will Barton,Starter,32,SG,77,175,1/6/91,15,2,2,0,2,3,10,6,0.6,6,5,0.8333,4,1,0.25,2,2,1,1,2,3,SA,West,Southwest,Away,Loss,9
12/30/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Loss,3,Twardoski,Scott,Garretson,Ron,Smith,Michael,Will Barton,Bench,31,SG,77,175,1/6/91,14,5,0,2,1,1,15,5,0.3333,7,4,0.5714,8,1,0.125,4,3,0.75,1,6,7,PHI,East,Atlantic,Away,Win,1
4/5/18,10:30,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Williams,James,Petraitis,Gediminas,Mauer,Ken,Will Barton,Starter,40,SF,77,175,1/6/91,14,6,2,1,1,3,14,6,0.4286,7,4,0.5714,7,2,0.2857,0,0,0,1,5,6,MIN,West,Northwest,Away,Loss,4
10/30/17,7:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Buchert,Nick,Petraitis,Gediminas,Lewis,Eric,Will Barton,Bench,24,SG,77,175,1/6/91,13,2,0,2,0,1,10,5,0.5,7,4,0.5714,3,1,0.3333,4,2,0.5,1,3,4,NY,East,Atlantic,Home,Win,1
11/1/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Will Barton,Bench,25,SG,77,175,1/6/91,13,2,2,2,1,2,9,4,0.4444,4,0,0,5,4,0.8,2,1,0.5,0,4,4,TOR,East,Atlantic,Away,Loss,1
11/9/17,10:30,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Twardoski,Scott,Barnaky,Brent,Malloy,Ed,Will Barton,Bench,31,SG,77,175,1/6/91,13,4,1,1,0,1,9,3,0.3333,5,3,0.6,4,0,0,7,7,1,1,1,2,OKC,West,Northwest,Away,Loss,2
1/30/18,8:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,0,Forte,Brian,Richardson,Leroy,Fraher,Pat,Will Barton,Starter,39,SG,77,175,1/6/91,13,2,4,5,0,1,13,4,0.3077,9,3,0.3333,4,1,0.25,4,4,1,1,2,3,SA,West,Southwest,Home,Win,2
3/9/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,1,Orr,J.T.,Garretson,Ron,Kennedy,Bill,Will Barton,Starter,39,SF,77,175,1/6/91,13,5,1,1,0,1,11,5,0.4545,6,2,0.3333,5,3,0.6,0,0,0,1,4,5,LAL,West,Pacific,Away,Loss,1
10/23/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Loss,2,Twardoski,Scott,Stafford,Derrick,Wall,Scott,Will Barton,Bench,30,SG,77,175,1/6/91,12,3,0,0,0,4,12,5,0.4167,6,3,0.5,6,2,0.3333,2,0,0,1,3,4,WAS,East,Southeast,Away,Win,3
11/13/17,10:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Will Barton,Starter,34,SG,77,175,1/6/91,12,3,1,2,0,2,12,5,0.4167,8,3,0.375,4,2,0.5,0,0,0,1,4,5,POR,West,Northwest,Home,Win,3
11/19/17,9:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Will Barton,Bench,27,SG,77,175,1/6/91,12,1,4,0,0,0,11,5,0.4545,7,4,0.5714,4,1,0.25,2,1,0.5,1,4,5,LAL,West,Pacific,Home,Win,1
12/22/17,10:00,Regular,Barton,William,DEN,West,Northwest,Away,Win,2,Cutler,Kevin,Blair,Curtis,Washington,Tom,Will Barton,Bench,26,SG,77,175,1/6/91,12,1,1,0,2,2,8,4,0.5,5,3,0.6,3,1,0.3333,4,3,0.75,2,5,7,POR,West,Northwest,Home,Loss,2
1/3/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Will Barton,Bench,20,SG,77,175,1/6/91,12,6,1,0,0,0,13,5,0.3846,11,5,0.4545,2,0,0,2,2,1,1,2,3,PHO,West,Pacific,Away,Loss,1
1/5/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Cutler,Kevin,Foster,Scott,Acosta,Ray,Will Barton,Bench,33,SG,77,175,1/6/91,12,8,1,0,0,1,15,5,0.3333,10,3,0.3,5,2,0.4,0,0,0,0,3,3,UTA,West,Northwest,Away,Loss,2
1/27/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Wright,Sean,Garretson,Ron,Richardson,Derek,Will Barton,Starter,39,SG,77,175,1/6/91,11,1,1,1,1,3,7,3,0.4286,3,1,0.3333,4,2,0.5,3,3,1,0,5,5,DAL,West,Southwest,Away,Loss,1
4/1/18,8:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Buchert,Nick,Brothers,Tony,Adams,Bennie,Will Barton,Starter,39,SF,77,175,1/6/91,11,4,0,0,0,2,8,2,0.25,5,2,0.4,3,0,0,9,7,0.7778,2,8,10,MIL,East,Central,Away,Loss,1
1/25/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Will Barton,Starter,39,SG,77,175,1/6/91,10,7,3,0,0,2,10,4,0.4,4,2,0.5,6,2,0.3333,0,0,0,0,4,4,NY,East,Atlantic,Away,Loss,1
3/27/18,7:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Mauer,Ken,Richardson,Derek,Collins,Derrick,Will Barton,Starter,33,SF,77,175,1/6/91,10,2,3,1,0,2,15,4,0.2667,8,2,0.25,7,2,0.2857,0,0,0,0,1,1,TOR,East,Atlantic,Home,Win,2
10/25/17,7:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Foster,Scott,Brown,Tony,Adair,Brandon,Will Barton,Bench,29,SG,77,175,1/6/91,9,6,0,1,0,5,13,4,0.3077,9,4,0.4444,4,0,0,3,1,0.3333,1,6,7,CHA,East,Southeast,Home,Win,1
11/3/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Will Barton,Bench,28,SG,77,175,1/6/91,9,2,2,2,0,0,10,3,0.3,7,2,0.2857,3,1,0.3333,4,2,0.5,1,4,5,MIA,East,Southeast,Away,Loss,2
11/24/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,2,Garretson,Ron,Nansel,Brett,Spooner,Bill,Will Barton,Bench,17,SG,77,175,1/6/91,9,2,2,0,0,1,8,4,0.5,4,3,0.75,4,1,0.25,2,0,0,1,3,4,MEM,West,Southwest,Away,Loss,2
11/28/17,10:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,4,Adams,Bennie,Wood,Leon,Callahan,Mike,Will Barton,Bench,31,SG,77,175,1/6/91,9,0,0,0,0,3,7,3,0.4286,5,2,0.4,2,1,0.5,2,2,1,1,3,4,UTA,West,Northwest,Home,Win,3
12/23/17,8:30,Regular,Barton,William,DEN,West,Northwest,Away,Win,0,Orr,J.T.,Garretson,Ron,Brothers,Tony,Will Barton,Bench,29,SG,77,175,1/6/91,9,7,2,2,2,2,8,3,0.375,4,3,0.75,4,0,0,3,3,1,1,4,5,GS,West,Pacific,Home,Loss,0
3/11/18,5:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Will Barton,Bench,24,SF,77,175,1/6/91,9,4,1,0,0,3,5,3,0.6,4,3,0.75,1,0,0,3,3,1,0,6,6,SAC,West,Pacific,Away,Loss,1
1/13/18,8:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,0,Lane,Karl,Ford,Tyler,Lewis,Eric,Will Barton,Bench,23,SG,77,175,1/6/91,8,4,2,2,0,1,8,3,0.375,5,2,0.4,3,1,0.3333,1,1,1,1,3,4,SA,West,Southwest,Home,Win,1
1/19/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Loss,1,Washington,C.J.,Kirkland,Courtney,Adams,Bennie,Will Barton,Bench,23,SG,77,175,1/6/91,8,4,2,1,1,2,10,3,0.3,6,3,0.5,4,0,0,4,2,0.5,0,3,3,PHO,West,Pacific,Away,Win,2
3/13/18,10:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,2,Workman,Haywoode,Corbin,Sean,Washington,Tom,Will Barton,Bench,25,SF,77,175,1/6/91,8,3,2,0,0,2,14,3,0.2143,10,3,0.3,4,0,0,2,2,1,1,3,4,LAL,West,Pacific,Home,Win,2
3/17/18,8:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,1,Wright,Sean,Lane,Karl,Blair,Curtis,Will Barton,Starter,34,SF,77,175,1/6/91,8,2,4,2,2,3,12,3,0.25,10,3,0.3,2,0,0,2,2,1,3,4,7,MEM,West,Southwest,Home,Win,2
10/29/17,6:00,Regular,Barton,William,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Will Barton,Bench,22,SG,77,175,1/6/91,7,0,1,0,0,1,6,2,0.3333,3,0,0,3,2,0.6667,2,1,0.5,1,1,2,BKN,East,Atlantic,Home,Loss,1
1/22/18,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,3,Lane,Karl,Wall,Scott,Davis,Marc,Will Barton,Starter,34,SG,77,175,1/6/91,7,2,2,1,0,2,7,0,0,2,0,0,5,0,0,8,7,0.875,0,8,8,POR,West,Northwest,Away,Loss,1
12/18/17,8:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,2,Buchert,Nick,Mauer,Ken,Boland,Matt,Will Barton,Bench,26,SG,77,175,1/6/91,6,7,1,0,0,1,15,2,0.1333,7,2,0.2857,8,0,0,2,2,1,0,1,1,OKC,West,Northwest,Home,Win,2
12/20/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Loss,2,Goldenberg,Jason,Tiven,Josh,Malloy,Ed,Will Barton,Bench,34,SG,77,175,1/6/91,6,4,0,1,2,4,9,3,0.3333,6,3,0.5,3,0,0,0,0,0,0,5,5,MIN,West,Northwest,Away,Win,2
2/9/18,8:00,Regular,Barton,William,DEN,West,Northwest,Away,Loss,3,Goble,Jacyn,Williams,James,Mott,Rodney,Will Barton,Starter,28,SG,77,175,1/6/91,6,1,1,0,1,2,8,2,0.25,5,2,0.4,3,0,0,2,2,1,0,4,4,HOU,West,Southwest,Home,Win,2
12/26/17,9:00,Regular,Barton,William,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Will Barton,Bench,36,SG,77,175,1/6/91,5,5,1,0,0,2,11,2,0.1818,7,1,0.1429,4,1,0.25,0,0,0,1,5,6,UTA,West,Northwest,Away,Loss,3
11/17/17,10:30,Regular,Barton,William,DEN,West,Northwest,Home,Win,4,Wright,Sean,Kogut,Marat,Cutler,Kevin,Will Barton,Bench,25,SG,77,175,1/6/91,4,2,3,0,1,0,5,2,0.4,4,2,0.5,1,0,0,0,0,0,1,2,3,NO,West,Southwest,Away,Loss,2
12/12/17,7:00,Regular,Barton,William,DEN,West,Northwest,Away,Win,2,Workman,Haywoode,Williams,James,Brown,Tony,Will Barton,Starter,34,SG,77,175,1/6/91,4,10,1,1,1,1,5,2,0.4,3,2,0.6667,2,0,0,0,0,0,1,5,6,DET,East,Central,Home,Loss,2
3/7/18,10:30,Regular,Barton,William,DEN,West,Northwest,Home,Loss,1,Tiven,Josh,Wood,Leon,Phillips,Jason,Will Barton,Bench,29,SF,77,175,1/6/91,4,3,1,1,0,0,7,2,0.2857,5,2,0.4,2,0,0,1,0,0,0,2,2,CLE,East,Central,Away,Win,2
1/8/18,10:30,Regular,Barton,William,DEN,West,Northwest,Away,Loss,2,Kogut,Marat,Kennedy,Bill,Richardson,Derek,Will Barton,Bench,19,SG,77,175,1/6/91,2,4,0,0,1,1,6,1,0.1667,5,1,0.2,1,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Win,2
2/10/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,1,Goble,John,Kogut,Marat,Holtkamp,Lauren,Wilson Chandler,Starter,40,SF,80,220,5/10/87,26,3,0,1,0,3,15,11,0.7333,11,8,0.7273,4,3,0.75,1,1,1,0,3,3,PHO,West,Pacific,Home,Loss,2
3/13/18,10:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,2,Workman,Haywoode,Corbin,Sean,Washington,Tom,Wilson Chandler,Starter,41,SF,80,220,5/10/87,26,4,2,2,0,3,16,11,0.6875,9,7,0.7778,7,4,0.5714,1,0,0,1,9,10,LAL,West,Pacific,Home,Win,2
3/19/18,7:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,1,Petraitis,Gediminas,Phillips,Jason,Ayotte,Mark,Wilson Chandler,Starter,47,SF,80,220,5/10/87,26,0,1,2,1,5,17,11,0.6471,10,8,0.8,7,3,0.4286,2,1,0.5,1,4,5,MIA,East,Southeast,Home,Win,2
12/22/17,10:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,2,Cutler,Kevin,Blair,Curtis,Washington,Tom,Wilson Chandler,Starter,42,SF,80,220,5/10/87,21,0,3,0,0,2,15,8,0.5333,12,6,0.5,3,2,0.6667,4,3,0.75,4,7,11,POR,West,Northwest,Home,Loss,2
3/6/18,8:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,3,Zielinski,Gary,Wall,Scott,Capers,James,Wilson Chandler,Starter,32,SF,80,220,5/10/87,21,0,3,0,0,0,12,7,0.5833,7,4,0.5714,5,3,0.6,6,4,0.6667,0,3,3,DAL,West,Southwest,Home,Win,2
3/21/18,8:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,2,Adams,Bennie,Davis,Marc,Sterling,Jonathan,Wilson Chandler,Starter,29,SF,80,220,5/10/87,19,3,3,0,1,1,9,6,0.6667,2,1,0.5,7,5,0.7143,2,2,1,1,4,5,CHI,East,Central,Home,Loss,2
10/29/17,6:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,1,Orr,J.T.,Lane,Karl,Garretson,Ron,Wilson Chandler,Starter,30,SF,80,220,5/10/87,18,1,1,2,1,1,11,7,0.6364,8,5,0.625,3,2,0.6667,2,2,1,1,4,5,BKN,East,Atlantic,Home,Loss,1
12/10/17,5:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,1,Barnaky,Brent,Taylor,Dedric,McCutchen,Monty,Wilson Chandler,Starter,37,SF,80,220,5/10/87,18,1,2,1,1,2,16,7,0.4375,7,4,0.5714,9,3,0.3333,1,1,1,2,6,8,IND,East,Central,Home,Win,1
12/12/17,7:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,2,Workman,Haywoode,Williams,James,Brown,Tony,Wilson Chandler,Starter,27,SF,80,220,5/10/87,18,1,1,0,0,3,11,6,0.5455,7,4,0.5714,4,2,0.5,4,4,1,2,2,4,DET,East,Central,Home,Loss,2
2/23/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,8,Taylor,Ben,Brothers,Tony,DeRosa,Joe,Wilson Chandler,Starter,38,SF,80,220,5/10/87,18,3,0,0,0,2,16,7,0.4375,9,3,0.3333,7,4,0.5714,0,0,0,6,10,16,SA,West,Southwest,Away,Loss,9
2/27/18,10:30,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Loss,4,Maddox,Tre,Stafford,Derrick,Ayotte,Mark,Wilson Chandler,Starter,36,SF,80,220,5/10/87,18,6,2,1,0,6,14,7,0.5,9,6,0.6667,5,1,0.2,4,3,0.75,2,6,8,LAC,West,Pacific,Away,Win,4
11/19/17,9:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,1,Lane,Karl,Ervin,Mitchell,Mott,Rodney,Wilson Chandler,Starter,27,SF,80,220,5/10/87,17,1,3,1,1,2,10,5,0.5,3,2,0.6667,7,3,0.4286,4,4,1,0,4,4,LAL,West,Pacific,Home,Win,1
1/3/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,4,Goble,Jacyn,Forte,Brian,Fraher,Pat,Wilson Chandler,Starter,35,SF,80,220,5/10/87,17,4,1,0,2,1,9,7,0.7778,5,4,0.8,4,3,0.75,0,0,0,1,6,7,PHO,West,Pacific,Away,Loss,1
2/13/18,10:30,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,3,Orr,J.T.,Zielinski,Gary,Washington,Tom,Wilson Chandler,Starter,34,SF,80,220,5/10/87,17,5,0,2,2,0,19,8,0.4211,14,8,0.5714,5,0,0,2,1,0.5,2,6,8,SA,West,Southwest,Away,Loss,1
1/25/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,3,Buchert,Nick,Taylor,Dedric,Foster,Scott,Wilson Chandler,Bench,29,SF,80,220,5/10/87,16,0,1,0,0,2,9,6,0.6667,5,4,0.8,4,2,0.5,4,2,0.5,1,0,1,NY,East,Atlantic,Away,Loss,1
3/3/18,7:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,0,Williams,James,Petraitis,Gediminas,Smith,Aaron,Wilson Chandler,Starter,27,SF,80,220,5/10/87,16,3,2,0,1,3,10,7,0.7,6,5,0.8333,4,2,0.5,0,0,0,0,2,2,CLE,East,Central,Home,Loss,1
3/11/18,5:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,1,Smith,Aaron,Kirkland,Courtney,Zarba,Zach,Wilson Chandler,Starter,26,SF,80,220,5/10/87,16,3,0,0,1,1,9,6,0.6667,6,4,0.6667,3,2,0.6667,4,2,0.5,3,3,6,SAC,West,Pacific,Away,Loss,1
11/17/17,10:30,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,4,Wright,Sean,Kogut,Marat,Cutler,Kevin,Wilson Chandler,Starter,36,SF,80,220,5/10/87,15,4,1,0,0,1,8,5,0.625,3,3,1,5,2,0.4,5,3,0.6,1,10,11,NO,West,Southwest,Away,Loss,2
12/23/17,8:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,0,Orr,J.T.,Garretson,Ron,Brothers,Tony,Wilson Chandler,Starter,33,SF,80,220,5/10/87,15,1,0,0,0,3,13,6,0.4615,7,4,0.5714,6,2,0.3333,1,1,1,1,8,9,GS,West,Pacific,Home,Loss,0
12/26/17,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,3,Maddox,Tre,Ervin,Mitchell,Davis,Marc,Wilson Chandler,Starter,34,SF,80,220,5/10/87,15,1,2,0,1,4,11,5,0.4545,8,5,0.625,3,0,0,5,5,1,1,6,7,UTA,West,Northwest,Away,Loss,3
11/13/17,10:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,2,Lindsay,Mark,Brown,Tony,Richardson,Derek,Wilson Chandler,Starter,33,SF,80,220,5/10/87,14,6,1,1,0,3,9,5,0.5556,5,4,0.8,4,1,0.25,3,3,1,3,4,7,POR,West,Northwest,Home,Win,3
12/13/17,7:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,1,Ford,Tyler,Spooner,Bill,Richardson,Derek,Wilson Chandler,Starter,37,SF,80,220,5/10/87,14,2,1,2,0,3,10,4,0.4,8,4,0.5,2,0,0,7,6,0.8571,2,3,5,BOS,East,Atlantic,Home,Win,1
11/11/17,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,1,Voyard-Tadal,Vladimir,Smith,Michael,Davis,Marc,Wilson Chandler,Starter,41,SF,80,220,5/10/87,13,2,5,0,0,3,10,5,0.5,6,5,0.8333,4,0,0,3,3,1,1,1,2,ORL,East,Southeast,Away,Loss,1
4/7/18,3:30,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,1,Zielinski,Gary,Wood,Leon,Davis,Marc,Wilson Chandler,Starter,31,SF,80,220,5/10/87,13,3,0,0,0,4,8,6,0.75,5,5,1,3,1,0.3333,0,0,0,1,6,7,LAC,West,Pacific,Home,Loss,1
11/3/17,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,2,Scott,Kevin,Capers,James,Sterling,Jonathan,Wilson Chandler,Starter,36,SF,80,220,5/10/87,11,1,1,0,0,3,9,4,0.4444,6,2,0.3333,3,2,0.6667,2,1,0.5,0,4,4,MIA,East,Southeast,Away,Loss,2
12/8/17,7:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,1,Tiven,Josh,Ervin,Mitchell,Stafford,Derrick,Wilson Chandler,Starter,26,SF,80,220,5/10/87,11,0,0,0,0,2,5,4,0.8,4,3,0.75,1,1,1,2,2,1,2,2,4,ORL,East,Southeast,Home,Loss,2
2/9/18,8:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,3,Goble,Jacyn,Williams,James,Mott,Rodney,Wilson Chandler,Starter,23,SF,80,220,5/10/87,11,2,0,0,0,2,8,4,0.5,4,3,0.75,4,1,0.25,4,2,0.5,1,5,6,HOU,West,Southwest,Home,Win,2
2/15/18,8:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Win,1,Wright,Sean,Wall,Scott,Collins,Derrick,Wilson Chandler,Starter,38,SF,80,220,5/10/87,11,2,3,1,1,5,9,4,0.4444,4,1,0.25,5,3,0.6,0,0,0,0,4,4,MIL,East,Central,Home,Loss,2
1/10/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Loss,1,Lindsay,Mark,Scott,Kevin,Smith,Aaron,Wilson Chandler,Starter,27,SF,80,220,5/10/87,10,2,0,1,0,0,11,4,0.3636,7,3,0.4286,4,1,0.25,2,1,0.5,2,2,4,ATL,East,Southeast,Away,Win,1
2/25/18,8:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Loss,1,Taylor,Dedric,Davis,Marc,Lewis,Eric,Wilson Chandler,Starter,32,SF,80,220,5/10/87,10,3,1,0,3,5,10,5,0.5,7,5,0.7143,3,0,0,0,0,0,2,1,3,HOU,West,Southwest,Away,Win,2
3/17/18,8:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,1,Wright,Sean,Lane,Karl,Blair,Curtis,Wilson Chandler,Starter,32,SF,80,220,5/10/87,10,2,0,1,0,3,7,4,0.5714,3,2,0.6667,4,2,0.5,0,0,0,2,1,3,MEM,West,Southwest,Home,Win,2
4/3/18,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,2,Lane,Karl,Ford,Tyler,Capers,James,Wilson Chandler,Starter,31,SF,80,220,5/10/87,10,1,0,0,0,0,9,3,0.3333,3,0,0,6,3,0.5,2,1,0.5,1,5,6,IND,East,Central,Away,Loss,2
4/5/18,10:30,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,2,Williams,James,Petraitis,Gediminas,Mauer,Ken,Wilson Chandler,Starter,33,SF,80,220,5/10/87,10,0,0,0,1,0,10,4,0.4,7,4,0.5714,3,0,0,2,2,1,2,3,5,MIN,West,Northwest,Away,Loss,4
10/18/17,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Away,Loss,0,Foster,Scott,Wood,Leon,Sterling,Jonathan,Wilson Chandler,Starter,34,SF,80,220,5/10/87,9,1,1,2,1,2,11,4,0.3636,7,3,0.4286,4,1,0.25,0,0,0,1,1,2,UTA,West,Northwest,Home,Win,0
11/1/17,9:00,Regular,Chandler,Wilson,DEN,West,Northwest,Home,Win,2,Taylor,Dedric,Richardson,Leroy,Washington,Tom,Wilson Chandler,Starter,30,SF,80,220,5/10/87,9,5,1,0,0,0,8,4,0.5,6,4,0.6667,2,0,0,1,1,1,0,1,1,TOR,East,Atlantic,Away,Loss,1
